"accuratePass" "saves" "goalKicks" "totalPass" "gameStarted" "cleanSheet" "minsPlayed" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "totalThrows" "totalTackle" "wasFouled" "fouls" "lostCorners" "totalSubOff" "ontargetScoringAtt" "totalScoringAtt" "totalOffside" "blockedScoringAtt" "stats[2, ]" "totalSubOn" "shotOffTarget" "local" "id_partido" "wonCorners" "yellowCard" "cornerTaken" "goalsConceded" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "goalAssist" "goals" "ownGoals" "penaltyWon" "penaltySave" "secondYellow" "redCard"
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "bxrfg32lc9sspg2ewx160yqxh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "6ywketcafnc6x3tncvohzesx5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"30" NA NA "41" NA NA "75" NA "0" "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "23kah59nbx1m7ro3imaaevoph" "Substitute" "3" NA "3" NA "3" NA NA NA "2" NA NA NA "1" "2" TRUE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "27ebz4ttah05w2ni0rucrucb9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"8" NA NA "13" NA NA "49" "1" "0" "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "xhbmqvlmvk0gguvc9u806itx" "Substitute" NA NA NA NA NA NA NA "1" "2" "1" NA NA "1" "1" TRUE "dfsdht221ldoanxuhxfcvmr8q" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "ecpxysug7c5te22x9h7gvbvth" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"17" "3" "11" "31" "1" NA "120" "4" "1" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "9rwosl795t1spjfjt808ibv85" "Goalkeeper" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"20" NA NA "39" "1" NA "111" "2" "3" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "eincxi6xa1nrhr9qldtxboyqd" "Defender" "1" "24" "1" "1" "1" "1" "1" NA "1" NA NA NA NA "1" FALSE "dfsdht221ldoanxuhxfcvmr8q" "2" NA "4" "1" NA NA NA NA NA NA NA NA NA NA
"34" NA NA "52" "1" NA "120" "3" "6" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "3qnkvefimj0i4kl78jucipnf9" "Defender" NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"41" NA NA "57" "1" NA "120" "9" "5" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "z5h1z25sbp1hf8nguzmdb5cl" "Defender" NA NA NA "1" "2" NA NA "1" "1" NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"28" NA NA "42" "1" NA "120" "5" "2" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "e6lfu5kktkjhzou72epnwl13p" "Defender" "4" "15" "6" NA "1" "1" NA NA NA NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" "1" NA NA "1" NA NA NA NA NA NA NA NA NA NA
"46" NA NA "65" "1" NA "120" "2" "4" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "yql1i81rn9rsugbf7w6ixolx" "Defensive Midfielder" "4" NA "6" "1" "1" NA NA NA NA NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"17" NA NA "23" "1" NA "79" NA "8" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "dyx8fr33uyg1uup3fx0kn3bo5" "Defensive Midfielder" "1" "1" "2" "1" "2" "1" "1" NA "1" NA NA NA NA "1" FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"13" NA NA "20" "1" NA "79" NA "11" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "3i4ljm3hqc6wg8s6l4onlagut" "Attacking Midfielder" NA NA "3" NA "4" NA "1" "1" "1" NA NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
"18" NA NA "33" "1" NA "119" NA "10" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "yobsx8qzjrdt67z3vbzygd79" "Attacking Midfielder" NA "1" "2" "6" "8" NA NA NA "3" NA NA NA NA "3" FALSE "dfsdht221ldoanxuhxfcvmr8q" "2" NA "8" "1" NA NA NA NA NA NA NA NA NA NA
"11" NA NA "20" "1" NA "120" "2" "7" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "1i4e7ehhib7vt3tx5xmd9efv9" "Attacking Midfielder" NA "2" NA NA "1" NA NA NA NA "1" NA NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" "4" NA NA "1" NA NA NA NA NA NA NA NA NA NA
"8" NA NA "14" "1" NA "111" NA "9" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "ec1vrqeqni3lmibeazgq62eol" "Striker" NA NA NA "1" "1" NA "1" "1" "2" NA "1" NA NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" "2" NA NA "1" NA NA NA NA NA NA NA NA NA NA
"4" NA NA "5" NA NA "9" NA "0" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "tjj9bi5fxsbn2xtdprqsaswl" "Substitute" NA "1" "1" NA NA NA NA NA NA NA NA NA "1" NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "cejvjns8g1lb3pcx5sgzabhsl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "4wi12cbhl42oh50t3dxkwgct1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "dz2s92nqmnrw691jia8e6phw5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"5" NA NA "7" NA NA "41" NA "0" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "f135tye7finbsv8p0fqr8bi6t" "Substitute" NA NA NA NA "2" NA NA NA NA NA NA NA "1" NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"1" NA NA "2" NA NA "9" NA "0" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "dokzh655hluwjh55fisecs9ud" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "6xrzl8rljlz8zmlaj69qqktlh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "1vm6c4hne2dxwavuso2ohf179" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "esb2f49zxerp1sqtdn499epcl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "dfsdht221ldoanxuhxfcvmr8q" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA "18" NA NA "41" "2" "0" "2019-07-03Z" "52rvkys9wse9ip8a181ik4697" "Sweden" "8iu9bdow1xgzswzl78cbioyxh" "Substitute" "2" NA "2" "1" "1" NA NA NA "2" NA "1" NA "1" "1" FALSE "dfsdht221ldoanxuhxfcvmr8q" NA "1" NA "1" NA NA NA NA NA NA NA NA NA NA
"6" "2" "15" "28" "1" NA "90" "4" "1" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "bm0sk7z0mcywoax9eh1ud8out" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"18" NA NA "32" "1" NA "90" "3" "3" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "5shor8es56o12syt7wdllu385" "Defender" NA "12" "1" NA NA "1" NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"27" NA NA "39" "1" NA "90" "5" "6" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "5rtm5d6v7nfqjh9ahayyc1bkl" "Defender" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"17" NA NA "34" "1" NA "90" "7" "5" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "92faf40oeermdhlvh8k482vo5" "Defender" "4" NA "5" "1" NA "3" NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"12" NA NA "28" "1" NA "90" "3" "2" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "6k1s7y9dnzdpppppdco7bgudx" "Defender" "3" "11" "4" "2" NA "2" NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"8" NA NA "14" "1" NA "90" "1" "11" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "8471w6ay5ndzkgy2g5ii26n6d" "Midfielder" "1" NA "2" NA NA NA NA NA "1" NA NA NA NA "1" TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"21" NA NA "33" "1" NA "90" "1" "8" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "5rj3vthrtst79mu39t2d7axud" "Midfielder" "1" NA "1" "2" "1" NA NA NA "1" NA "1" NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA "1" "1" NA NA NA NA NA NA NA NA NA NA
"17" NA NA "20" "1" NA "90" "1" "4" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "86xqmp60672vnqn7wbsgbr07p" "Midfielder" "1" NA "2" NA NA "1" NA NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"15" NA NA "24" "1" NA "67" NA "7" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "1e045aj0z1gyj1k6fxa4xxp1" "Midfielder" "3" "1" "3" NA NA NA "1" NA NA NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"9" NA NA "14" "1" NA "74" NA "10" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "bkflu3s5t6fuasx2blzwp4jit" "Attacking Midfielder" NA NA NA "1" "2" NA "1" "1" "1" "1" NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA "14" "1" NA "74" "1" "9" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "29jdbv4vsb3urnyewazfoztn9" "Striker" NA NA NA "2" NA NA "1" "2" "2" NA NA NA NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "6kuzzrg3m2zd0ggdnkwclpa6t" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "5rpvcg9u3rw7hommxeqbctqs5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "bjg0ldfs86uddwhhosu5ko7o5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "1tosw8tb2pvstu2mp7xyrnbp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "1m1ro1qun6kbdnvu0tk9gb11" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"5" NA NA "7" NA NA "23" NA "0" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "5s69tieza0lpecdwg9grsxcd1" "Substitute" NA NA "1" NA NA NA NA NA NA NA NA NA "1" NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "o74l50qgb5jrpxffxjlfvpat" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "dxa0g0b2v1jn4qo3t5f1fk9nt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA "1" NA NA "16" NA "0" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "m2t6uj0c31exgxlx4f6qgiqd" "Substitute" NA NA "1" NA NA NA NA NA NA NA NA NA "1" NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "86nt021fgdq8e14tcl1mye6z9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "9obk65dkuuuqm61uo6xeyc5t6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA "3" NA NA "16" NA "0" "2019-06-11Z" "7ru6q1385r15uicntz025xrr1" "New Zealand" "bk71mbf01svzgiqj66v7ydgwl" "Substitute" NA NA NA NA "1" NA NA NA NA NA NA NA "1" NA TRUE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA
"13" "3" "7" "15" "1" "1" "90" "1" "1" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "w751k9p25kmtsveitxdlz6j9" "Goalkeeper" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"47" NA NA "57" "1" NA "71" "4" "3" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "27ebz4ttah05w2ni0rucrucb9" "Defender" "1" "12" "2" "1" NA NA "1" NA NA NA NA NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"68" NA NA "77" "1" "1" "90" "1" "6" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "dqpv2janh4g4qkiqx7h7vs8gl" "Defender" NA NA "2" NA "1" NA NA NA "1" NA NA NA NA "1" FALSE "aa9iz0jvfspcbqn0xqb2wz33e" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
"78" NA NA "85" "1" "1" "90" "3" "5" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "3izcnjpqeumq1mjfy1osc3qhh" "Defender" NA "1" "1" NA "2" NA NA NA NA NA NA NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"55" NA NA "72" "1" "1" "90" "1" "2" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "3je6s76fxj9pq5sxe0pgi5a6t" "Defender" "2" "10" "2" NA NA NA NA NA "1" NA NA NA NA "1" FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"85" NA NA "96" "1" "1" "90" NA "8" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "dodnezv7zgf5c4aftlkrhog5x" "Midfielder" "1" NA "1" "1" NA NA NA NA "1" NA "1" NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA "7" NA NA NA NA NA NA NA NA NA NA NA
"46" NA NA "61" "1" "1" "90" NA "4" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "28yvc8jmyyfavb0hetafjdadx" "Midfielder" "1" NA "2" "1" NA NA NA NA "1" NA "1" NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" "3" NA NA NA NA NA NA NA NA NA NA NA NA NA
"36" NA NA "43" "1" NA "76" NA "7" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "dl1znxod6ohbi1zwq4iiu4qfp" "Midfielder" NA NA "3" "1" "1" NA "1" NA "1" "1" "1" NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"42" NA NA "52" "1" "1" "90" NA "11" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "ayu3raszdeuo9vif7i2nfl7md" "Striker" "1" NA "1" NA "1" NA NA "1" "3" NA NA NA NA "2" FALSE "aa9iz0jvfspcbqn0xqb2wz33e" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
"30" NA NA "34" "1" "1" "90" NA "9" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "wupxscyf4x7rsjidpmp0wnv9" "Striker" NA NA NA NA "1" NA NA "1" "5" NA "2" NA NA "2" FALSE "aa9iz0jvfspcbqn0xqb2wz33e" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA
"24" NA NA "31" "1" NA "87" NA "10" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "xhbmqvlmvk0gguvc9u806itx" "Striker" NA NA NA NA "1" NA "1" NA NA NA NA NA NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "3" NA "0" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "6dmnxn0v7tcrwtd6hm2jaf6j9" "Substitute" NA NA NA NA NA NA NA NA "1" NA "1" NA "1" NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "33tahsiot1tk1wxp9swn3vaad" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "vy4f2nqa8dam3d141m5d2nkl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "bt5tzrnp50x4wvonq8cax1dqt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "23b90lntnrwvb0k45u7dva0np" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "9jq5k7h3itkm7dnb8qw9vqvh1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "bxrfg32lc9sspg2ewx160yqxh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "6ywketcafnc6x3tncvohzesx5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"12" NA NA "14" NA NA "14" NA "0" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "23kah59nbx1m7ro3imaaevoph" "Substitute" NA NA NA NA "1" NA NA "1" "1" NA NA NA "1" NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA "1" NA NA NA NA NA "1" NA NA NA NA NA
"16" NA NA "21" NA NA "19" NA "0" "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "1duox0r8qvb3t52m9w4mp86ol" "Substitute" NA "3" NA NA NA NA NA NA "1" NA NA NA "1" "1" FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-11Z" "9x7z0xiidyp39vy69huxf6kim" "Netherlands" "ecpxysug7c5te22x9h7gvbvth" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "aa9iz0jvfspcbqn0xqb2wz33e" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"7" "3" "18" "28" "1" NA "90" "2" "1" "2019-06-17Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "2f1e295qn6s9l5d6v1degrizt" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "5b4o2fpqk6srfdqk6yu5ynbze" NA "1" NA "1" "1" "1" NA NA NA NA NA NA NA NA
"12" NA NA "20" "1" NA "75" "1" "3" "2019-06-17Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "d0m0m5530p25ohm3gygtmgtsl" "Defender" "1" "9" "1" "1" "4" "1" NA NA NA NA NA NA NA NA TRUE "5b4o2fpqk6srfdqk6yu5ynbze" NA NA "1" NA NA NA "1" NA NA NA NA NA "1" "1"
"8" NA NA "13" "1" NA "90" "3" "6" "2019-06-17Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "d2at1haixfnekibqj89y4nxed" "Defender" "2" NA "2" NA NA "2" NA NA NA NA NA NA NA NA TRUE "5b4o2fpqk6srfdqk6yu5ynbze" NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA
"7" NA NA "16" "1" NA "90" "6" "5" "2019-06-17Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "40ke7398tbing7gfto4pvv36d" "Defender" "1" NA "1" "1" "1" "2" NA NA NA NA NA NA NA NA TRUE "5b4o2fpqk6srfdqk6yu5ynbze" NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA
"15" NA NA "31" "1" NA "90" "2" "2" "2019-06-17Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "3bywqcd9fqjfps6mlwfq004x5" "Defender" "2" "13" "4" "2" NA NA NA NA NA NA NA NA NA NA TRUE "5b4o2fpqk6srfdqk6yu5ynbze" NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA
